"t_pubs_citations","SchoolRank","h_index","t_deflated_nsf","num_nsf","t_deflated_nih","num_nih","PRCentrality","BetCentrality","KDirect","Chi","XDIndicator","Y05yr"
7129,20,36,2359730,9,0,0,0.000145993378545579,678.40848114092,5,0.122994652406417,"CS",1985
6961,13,43,4514067,13,0,0,0.000145192807259989,2648.75551090611,3,0.191780821917808,"XD",1975
10672,50,60,163597,2,0,0,0.000162022705079154,81.8233431238726,2,0.0941704035874439,"BIO",1970
4928,26,33,0,0,11375452,31,0.000140859691996446,800.446429739409,3,0.136904761904762,"XD",1990
43782,11,128,24630,1,0,0,0.000364139649379832,8466.67099127949,10,0.116586538461538,"BIO",1965
4746,40,35,960608,3,0,0,0.000239391095917263,8409.75981430647,8,0.113346747149564,"XD",1990
695,55,14,0,0,0,0,0.000163758329648241,403.184638111381,3,0.0666666666666667,"BIO",1990
575,14,15,2242114,5,0,0,0.000126744032991529,156.718707037185,3,0.0294117647058824,"BIO",1995
785,20,13,160868,2,0,0,7.80334935323121e-05,0,2,0,"CS",2000
8858,34,46,15710779,29,0,0,0.000407990235518638,9733.76568064817,16,0.188679245283019,"CS",1990
1204,34,19,220944,5,0,0,0.000158160270217003,1196.8838345717,4,0.109090909090909,"BIO",2000
1468,15,15,0,1,0,0,0.000180376550613068,831.557313835392,7,0.037037037037037,"CS",2005
1137,1,14,0,0,0,0,0.000178618601981594,726.038080379168,7,0.0967741935483871,"CS",2005
5208,15,37,3791836,10,0,0,0.000159673765312278,883.403387805974,6,0.0764331210191083,"CS",1995
3764,5,25,1901053,2,0,0,0,0,0,0.166666666666667,"BIO",1995
2903,1,27,0,0,0,0,0.000224422529827675,426.444306704572,6,0.0976430976430976,"BIO",1995
1754,13,24,3601328,5,0,0,0.000103870274940014,0,2,0.111111111111111,"CS",1990
10239,20,43,282012,1,0,0,0.000161034553964884,471.482141757269,5,0.0740740740740741,"CS",1980
4754,13,31,420667,1,0,0,0.000130801279784827,1417.09560635178,3,0.1875,"XD",2000
6189,11,27,789103,5,0,0,0.000192780181321035,2620.537122952,5,0.0547945205479452,"BIO",2000
663,20,8,0,0,0,0,9.30313669635439e-05,18.3813702574378,2,0.357142857142857,"XD",1990
8477,55,46,742229,2,962,3,0.00112078642023021,128438.947307957,42,0.476650563607085,"XD",1995
9094,42,42,0,0,5091911,26,0.000301476492958122,5780.78690329383,9,0.20704845814978,"XD",1985
3131,9,48,0,0,0,0,0.000263795322495368,4196.59485660397,11,0.152671755725191,"XD",2000
6020,55,47,3944002,9,0,0,6.97807464902553e-05,0,1,0.101694915254237,"BIO",1975
6436,38,48,0,0,1368620,5,0.000180351516099172,670.217255490709,4,0.136075949367089,"BIO",1970
13143,50,58,3867883,10,0,0,7.76023222250517e-05,0,1,0.075187969924812,"BIO",1970
870,14,12,0,0,0,0,7.73856735677779e-05,0,1,0.0769230769230769,"BIO",2000
13759,5,50,2147638,4,14782981,42,0.0003446814709597,14933.2764131229,11,0.471590909090909,"XD",1970
12037,40,39,8848159,12,0,0,0.000130411186637534,934.818018894318,4,0.170212765957447,"XD",1980
20155,11,89,3824442,1,0,0,0.000337626732134734,3898.29333299692,10,0.152424942263279,"BIO",1970
335,20,9,0,0,0,0,8.4452042755572e-05,117.021003069085,2,0.125,"CS",2010
6064,13,33,3577584,8,0,0,0.000561125906556605,12601.3073581518,28,0.117647058823529,"CS",1995
32150,1,58,0,0,0,0,0.000475486155715163,16015.3395135195,18,0.327586206896552,"XD",1980
42426,14,112,0,0,0,0,0.00042394092858319,15758.6967657354,12,0.0665615141955836,"XD",1985
11930,34,53,8682568,9,0,0,0.00078492910994264,21309.686933517,33,0.764346764346764,"XD",2000
8062,30,48,11489077,25,0,0,0.00018805176776798,462.203485860217,5,0.0774410774410774,"BIO",1980
8263,40,49,6692611,28,0,0,9.25387925874543e-05,0,1,0.0532786885245902,"CS",1985
1733,1,18,276148,2,0,0,0.000178578564269442,1742.41463995778,5,0.288888888888889,"BIO",1995
439,55,12,0,0,0,0,0.000215505968259946,0,2,0.0909090909090909,"BIO",1995
478,38,11,0,0,0,0,0.000229104687084958,2261.8002013242,5,0.114285714285714,"BIO",2005
249,40,13,81121,1,0,0,0.000112463305785199,0,2,0.142857142857143,"CS",1995
22439,6,74,14195066,19,0,0,0.000340724802948682,4854.69885988914,15,0.112426035502959,"CS",1990
3161,7,23,0,0,3672943,9,0.000188249687235878,791.590848354778,6,0.421739130434783,"XD",1995
4193,26,30,29288265,8,1216009,3,0.000545165168808846,46226.5019136314,19,0.54180602006689,"XD",1995
1407,1,20,753089,2,0,0,9.8556919232688e-05,34.978452903969,3,0.0491803278688525,"CS",2005
1918,42,18,0,0,0,0,0.000121596691236114,70.2688093534481,2,0.106796116504854,"BIO",2000
4496,34,38,1807038,2,0,0,6.83180444369904e-05,0,1,0.053030303030303,"BIO",1995
11962,38,52,0,0,1106975,5,0.000390102320533671,16555.2733065924,7,0.167714884696017,"XD",1990
2069,30,24,610185,3,0,0,0.000249367296789483,4787.0973088084,6,0.0567375886524823,"BIO",1995
18169,13,69,10471537,16,0,0,0.000731427097228494,27622.8696882864,36,0.292682926829268,"XD",1980
2920,40,23,5226630,9,0,0,0.000125224964242195,369.589649877658,3,0.236363636363636,"CS",1985
24801,56,73,5341749,8,0,0,0.000207856303416003,893.133763828361,8,0.138728323699422,"CS",1995
19611,5,54,9773371,18,0,0,0.000439541331377093,10313.0673499718,19,0.0923076923076923,"CS",1980
7029,40,45,0,0,0,0,0.000513187432781998,21445.4975618225,19,0.224358974358974,"CS",1990
28392,19,40,3894176,10,0,0,0.000288925449539786,6650.05241392949,10,0.217948717948718,"CS",1990
3724,34,32,3740168,9,0,0,0.000324171002769079,16627.0729555542,12,0.2421875,"XD",1980
2531,48,19,1522471,4,0,0,0.000152714987173894,462.032914698407,5,0.184210526315789,"CS",2000
1305,42,14,0,0,0,0,0.000103409785859403,132.510903926478,2,0.0540540540540541,"BIO",2000
5296,29,32,0,0,0,0,0.000357442662666633,5529.32615545059,17,0.117241379310345,"CS",1995
21991,1,56,0,0,0,0,0.000186382123935144,993.721171429627,6,0.105263157894737,"CS",1960
754,13,15,57899,1,0,0,6.454881519105e-05,0,1,0.072463768115942,"CS",2000
1432,55,21,1432437,3,0,0,0.000198659031963452,165.951605419875,5,0.0833333333333333,"BIO",1990
4723,34,43,6082947,14,0,0,0.000127450006587618,698.286228292778,4,0.166666666666667,"XD",1985
13266,4,73,2273067,5,15370456,45,0.00030067447757091,7309.85143000406,8,0.109540636042403,"XD",1985
8513,28,28,881212,2,0,0,0.000236349081813511,1645.64908205296,10,0.23,"CS",1990
2187,26,20,0,0,0,0,0.000119253385665686,612.334086514785,3,0.17258883248731,"BIO",2000
8901,1,49,2762469,9,0,0,6.03566659850968e-05,0,1,0.107142857142857,"CS",1985
5132,40,45,3007273,13,0,0,6.03566659850968e-05,0,1,0.308641975308642,"CS",1985
4886,11,28,813353,2,5789968,17,0.000367920733451978,6289.46297577652,15,0.617079889807163,"XD",2000
1498,6,19,3100517,5,0,0,0.000366310703805613,5160.14424195353,14,0.05,"CS",2005
9465,15,51,2362023,6,0,0,0.000394149765513561,11054.200728345,17,0.116822429906542,"CS",1990
3742,15,45,0,0,0,0,0.000414929527669007,10065.533648313,19,0.118055555555556,"CS",2000
10766,60,50,4770202,10,516940,2,0.000182773596692237,1918.6261643641,6,0.130081300813008,"CS",1990
3726,60,34,0,0,0,0,8.72821582971781e-05,152.706794422111,2,0.099290780141844,"CS",1985
2373,19,29,8178293,17,0,0,0.000195494283064897,1137.98291798499,5,0.102803738317757,"BIO",1990
33014,1,79,19415897,13,0,0,0.000353362812021045,9464.84497503337,16,0.123505976095618,"XD",1990
5859,40,35,910529,5,0,0,0.000180729532855593,2477.91881854423,7,0.162962962962963,"CS",2000
3092,19,13,0,0,0,1,0.000334191538663531,2057.6741738049,11,0.464285714285714,"XD",2000
8177,19,23,552654,2,962715,4,0.000204649744650416,461.191485849079,7,0.318681318681319,"XD",1995
3350,40,27,364699,1,0,0,8.55176175886107e-05,12.9116617292174,2,0.0684931506849315,"CS",1995
10049,29,62,15750471,26,0,0,0.000371544736589534,5514.61652230278,16,0.11046511627907,"CS",1985
8604,70,47,7372866,16,0,0,0.000297523915767511,3889.43886330175,12,0.148606811145511,"CS",1990
591,34,13,138246,2,0,0,0.000219700589583644,6014.65171525826,7,0.44047619047619,"XD",2005
6438,55,34,809159,4,0,0,0.000315393550631514,5807.51965395414,8,0.116666666666667,"BIO",1975
4401,55,43,1040722,4,0,0,0.000140480045502483,613.823639727594,3,0.131868131868132,"BIO",1985
7726,19,40,3707932,11,0,0,0.000112850032163953,210.791194435669,2,0.0598290598290598,"BIO",1980
475,1,10,0,0,0,0,0.000130971212287376,611.156496635519,4,0.16,"CS",2005
95232,28,121,21973409,17,0,0,0.0013069504896613,131218.863758009,52,0.817642405063291,"XD",1980
1143,25,17,286911,1,334496,2,0.000162478409756339,2205.15304829576,4,0.782051282051282,"XD",2005
650,4,14,186929,2,0,0,0.000164367202221975,4139.75166282942,3,0.105769230769231,"XD",2000
12762,30,66,19956497,37,10355688,32,0.000212317750155453,4045.689150209,6,0.0916905444126074,"BIO",1970
3327,20,20,373373,3,0,0,6.35807266826744e-05,0,1,0.108108108108108,"CS",1980
6359,70,37,5000844,12,0,0,0.000150317509646355,796.464774419563,4,0.0674157303370786,"CS",1995
1978,60,22,0,0,0,0,0.00013706740105424,559.463955601687,3,0.0294117647058824,"CS",1995
780,38,9,0,0,209407,3,9.74785971680943e-05,0,2,0.170731707317073,"BIO",2005
16257,6,60,12762396,10,0,0,0.000380451138918582,4823.42392746459,17,0.0608695652173913,"CS",1975
5691,42,36,2280329,7,0,0,0.00029316104116325,11498.314169286,8,0.102040816326531,"XD",1990
3020,68,22,0,0,1395959,2,0.000369835221669436,9557.16734591005,13,0.607456140350877,"XD",1990
1742,50,23,0,0,0,0,0.000117202509623413,35.991645665348,2,0.0833333333333333,"BIO",2000
19204,1,82,0,0,18599307,56,0.000189859933280792,4540.91078371602,4,0.0754385964912281,"XD",1980
4549,18,34,677312,6,0,0,0.000384561978415619,10501.1929075926,12,0.268774703557312,"XD",1995
12395,6,57,327263,1,0,0,0.000208868506450605,2405.75010622413,7,0.100456621004566,"CS",1965
599,25,15,721271,2,0,0,0.00018222286649749,656.659580869606,7,0.0714285714285714,"CS",2005
4601,25,29,0,0,0,0,0.00045938078006454,17954.2894838503,17,0.360778443113772,"XD",2000
2339,11,25,0,0,0,0,0.000154159093753904,564.018255747444,3,0.0365853658536585,"BIO",1990
1184,29,21,1683741,6,0,0,0,0,0,0.0704225352112676,"CS",1980
12481,1,43,1619158,5,0,0,0.000226601784645833,2480.45990609926,7,0.0495867768595041,"CS",1990
4449,8,38,454209,3,0,0,0.000191666117681154,1404.27239321549,6,0.0961538461538462,"CS",1985
5929,19,30,2465566,7,0,0,0.000270415350513278,9380.48610199951,6,0.0666666666666667,"BIO",1990
9297,6,49,4395253,12,0,0,0.000831031808366731,29885.6550240099,42,0.0922509225092251,"CS",2000
9131,29,55,0,0,0,0,0.000388682700084155,7667.54385146767,17,0.167315175097276,"XD",1990
14867,1,66,4333018,5,0,0,0.000213259033206096,1163.8432540265,8,0.100806451612903,"CS",1980
15563,1,60,7575020,30,930818,12,0.00093978247879264,71048.7601938113,32,0.439374185136897,"XD",1985
7540,56,39,6510478,8,1554725,4,0.000182841176173069,2462.02665817538,6,0.538461538461538,"XD",1990
1886,38,17,0,0,0,0,0,0,0,0.0445859872611465,"BIO",1995
10414,50,72,0,0,0,0,0.000153825021191638,3867,2,0.0841750841750842,"BIO",1970
1268,6,19,1119384,5,0,0,0.000269912536802782,10608.9327151843,11,0.0909090909090909,"CS",2000
5553,1,30,0,0,0,1,0.000626416017914263,13829.091610003,27,0.883647798742138,"XD",2000
17837,11,60,547337,2,0,0,0.000166600265732536,479.748857696354,5,0.11,"CS",1985
2394,38,26,0,0,378311,2,0.000223932900128204,223.886429783391,4,0.122529644268775,"BIO",1995
1460,70,15,656000,1,470288,2,0.000222792387001112,4677.22890266675,6,0.234375,"XD",2000
1015,40,16,1104462,7,0,0,0.00029427673062327,5917.11520919117,10,0.0689655172413793,"CS",2000
205,26,11,0,0,0,0,9.84593798953627e-05,157.700938639956,2,0.319444444444444,"BIO",2010
1741,1,23,539579,3,0,0,0.000271643836719543,419.060553087146,12,0.0571428571428571,"CS",2005
34544,4,98,854664,2,26124433,87,0.000488262951485711,24628.2935828391,16,0.2578125,"XD",1990
2483,19,22,3685973,4,0,0,0.000165209475562186,3466.46426384638,3,0.0882352941176471,"BIO",1995
18055,11,72,14010047,44,0,0,0.000471428428717664,24809.3627174701,16,0.133720930232558,"XD",1980
2086,52,22,1153596,5,2177131,4,0.000141561918932443,439.921710761782,4,0.087719298245614,"CS",1995
2577,60,30,41338589,90,4201586,25,0.000417486349314002,20889.9419921285,16,0.45662100456621,"XD",1960
1358,34,16,0,0,0,0,0.00026761224800624,1575.7011719954,9,0.409395973154362,"XD",2005
9116,56,38,6787667,12,0,0,0.000199219945937653,497.018361389148,8,0.124260355029586,"CS",1990
6707,1,41,2687139,6,0,0,0.000247321100172541,6218.69532633565,7,0.111111111111111,"BIO",1975
1924,70,23,2680227,4,1042608,4,0.00027345779607957,9353.99027659689,7,0.2875,"CS",1985
23361,1,94,0,0,0,0,0.000279763561735808,5003.63022750374,11,0.165094339622642,"CS",1995
948,34,16,3624569,7,0,0,0.000219482843257277,745.27038045609,9,0.12,"CS",2000
1229,55,11,0,0,468233,4,9.1472287419797e-05,199.490015182593,2,0.456521739130435,"XD",2000
1583,4,18,0,0,0,0,0.000159187702057345,433.19141548641,4,0.166666666666667,"BIO",2005
14312,25,65,15730234,24,0,0,0.000289119597190445,1712.33576879168,12,0.111650485436893,"CS",1990
15947,40,56,6965026,17,0,0,0.000659877006457185,34884.8877372627,29,0.175732217573222,"XD",1995
3987,11,32,3112601,9,2754511,9,8.66317127299399e-05,0,1,0.0993788819875776,"BIO",1980
4657,26,36,1005800,4,4162514,14,0,0,0,0.0855263157894737,"BIO",1975
1655,11,18,252280,2,0,0,0.000119506492179894,259.402248097524,4,0.13953488372093,"CS",2005
770,7,13,306723,1,0,0,0.000100616862254534,0,2,0.025,"BIO",2000
1261,30,25,0,0,0,0,0.000256669391918822,3832.68867191796,7,0.104477611940299,"BIO",1995
10164,30,54,0,0,0,0,0.000269263880764374,3516.08163950076,8,0.0935960591133005,"BIO",1980
8236,11,57,794935,2,6725995,19,0.000158410613199866,1143.71755920057,4,0.079136690647482,"BIO",1970
15976,7,81,0,0,4863263,22,0.000267727408353188,4467.10586178758,8,0.129124820659971,"BIO",1980
669,30,15,482156,3,154917,4,0.000245866748645814,3246.51698735213,6,0.126436781609195,"BIO",2000
9516,11,54,0,0,0,0,0.000200391172362456,4155.10265767309,3,0.0516129032258065,"BIO",1965
457,50,11,0,0,0,0,0.000162666423147925,0,2,0.05,"BIO",2000
642,55,10,0,0,0,0,0,0,0,0.11864406779661,"BIO",2005
7545,29,36,0,0,0,0,0.000251824912604228,5869.20936506759,8,0.0898203592814371,"CS",1985
19321,14,75,1727007,4,11431231,56,0.000851213836145725,63813.4441694055,30,0.339405560882071,"XD",1995
4370,34,36,0,0,0,0,0.00013442318690504,548.752491120175,3,0.252032520325203,"XD",1985
20791,8,63,16477762,23,0,0,0.000366849736897418,7583.46387314879,15,0.105263157894737,"CS",1985
8134,19,56,2831312,6,0,0,0.000342583047757739,7489.66717840359,11,0.118279569892473,"XD",1975
902,40,16,359895,2,0,0,0,0,0,0.0625,"CS",1990
3086,55,34,1274409,5,0,0,0.000132833420953852,0,2,0.138888888888889,"BIO",1950
2661,55,25,12467353,22,6060566,47,0.000138414545777188,141.194106892795,3,0.109649122807018,"BIO",1980
1601,6,22,290487,2,0,0,0.000310972892555792,1523.56087185219,13,0.0833333333333333,"CS",2005
204,40,10,0,0,0,0,0.0001400966916847,496.35444601215,4,0.253731343283582,"XD",1990
15978,19,23,0,0,0,0,0.000304450781211352,5715.97164144615,12,0.682080924855491,"XD",2000
2226,63,31,495487,2,0,0,0.000149217289094214,167.315660786408,4,0.0909090909090909,"CS",1975
3647,40,28,1566717,5,0,0,0.000190799057116674,701.308868783954,6,0.292682926829268,"CS",2000
1470,42,20,0,0,2352699,8,0.000109317453330861,208.57823535666,2,0.108974358974359,"BIO",2000
482,55,13,1101581,3,0,0,0.000256410256410256,0,1,0.0508474576271186,"BIO",2000
1640,29,33,1072308,3,0,0,0.000113009850093917,93.5700242036356,4,0.0754716981132075,"CS",1990
9360,29,39,2172069,9,0,0,0.000392493323395597,7625.97656978852,17,0.102272727272727,"CS",2000
10236,28,41,11197916,9,0,0,0.000284584725559158,2883.70279666653,11,0.0982142857142857,"CS",1990
9239,6,51,4370470,12,0,0,0.000191303663994153,2401.12384734704,7,0.140350877192982,"CS",1995
2833,40,42,189545,1,0,0,0.000301702312600676,9473.99471280629,10,0.313253012048193,"CS",1980
11622,68,60,956924,5,0,0,0,0,0,0.0394088669950739,"BIO",1965
7277,25,53,5335642,17,0,0,0.000330247412944233,7488.89729672399,12,0.538461538461538,"XD",1985
557,20,14,0,0,0,0,0.000167810900062829,197.989996802335,6,0.0833333333333333,"CS",2005
10296,11,15,0,0,0,0,0.000181835073517532,583.513783009943,4,0.216981132075472,"BIO",1995
708,38,15,0,0,138409,3,7.0408203134026e-05,0,1,0.1875,"BIO",2005
1577,56,13,0,1,0,0,0.000197080088581322,546.976299043029,8,0.115384615384615,"CS",2005
572,18,12,0,0,0,0,9.66219960159681e-05,0,2,0.125,"CS",2005
1983,55,17,0,0,1181879,7,0.000193815912214959,9077.48446593651,4,0.195402298850575,"BIO",2000
1136,70,12,0,0,0,0,9.89595211706411e-05,141.659027385384,2,0.227272727272727,"CS",2005
20863,6,50,3195322,8,0,0,0.000317165674743616,2155.10382838535,14,0.118881118881119,"CS",1990
2398,29,24,2056910,8,0,0,0,0,0,0.0625,"CS",1980
17076,34,49,2990695,6,0,0,0.000424387506877615,13432.7723145224,15,0.261437908496732,"XD",1985
2862,56,28,246693,1,1127967,5,0.000145442089053142,1334.39077411515,4,0.509765625,"XD",2000
7390,48,46,3082462,8,0,0,0.000193265265023475,666.364071548183,6,0.094488188976378,"CS",1990
1747,11,31,0,0,0,0,0.000322112176568766,4082.44609269601,8,0.102941176470588,"XD",1990
33923,26,106,0,0,18052463,52,0.000222993600592764,1869.25106742661,6,0.0903954802259887,"BIO",1970
89,1,13,0,0,0,0,0.000186221884039536,748.663549921121,8,0.0967741935483871,"CS",2010
1856,30,25,1118168,4,0,0,0,0,0,0.0336134453781513,"BIO",1995
15186,34,67,325021,2,0,0,0.000465890521701454,7886.56601493423,21,0.106976744186047,"CS",1985
1112,11,9,0,0,0,0,0,0,0,0.04,"BIO",2000
1001,30,14,0,0,0,0,8.78156556287604e-05,227.298061067903,2,0.373134328358209,"XD",2010
1172,1,16,40620,3,0,1,0.000989117033689549,81213.7974052208,38,0.661052631578947,"XD",2000
485,34,9,0,1,0,0,0.000259165083092682,507.43184883221,11,0.0769230769230769,"CS",2010
2393,34,22,1216296,2,0,1,0.000224990038256531,3599.91575679488,8,0.0943396226415094,"CS",1985
121,34,5,0,0,0,0,0,0,0,0.0588235294117647,"BIO",2005
5773,60,44,5115911,13,6899753,25,0.000171325359127645,107.817094330745,7,0.0113636363636364,"CS",1990
16464,1,69,131248,2,0,0,0.000247318479324302,7928.75792680777,10,0.166666666666667,"XD",1975
3017,14,22,0,0,0,0,0,0,0,0.0412371134020619,"BIO",2005
9130,20,49,3239381,12,0,0,0.000242268678652918,3081.55616250459,9,0.125984251968504,"CS",1990
20491,5,52,14788808,14,0,0,0.000276987236568711,9838.69551026541,11,0.142292490118577,"CS",1980
6304,34,46,0,0,0,0,0.000330536449022933,8567.37654571859,13,0.104166666666667,"CS",1985
4148,20,34,0,0,0,0,0.000202588699862353,2057.00688845064,7,0.181034482758621,"CS",2000
339,50,12,0,0,0,0,0,0,0,0.0740740740740741,"BIO",2000
13002,9,60,0,0,0,0,0.000531617598248177,24780.4633082266,22,0.269076305220884,"XD",1990
8121,29,35,6230479,3,0,0,0.00018773336699046,2919.84257965181,6,0.376681614349776,"XD",1980
3565,60,28,176783,1,0,0,0.000397645955374365,5278.95470354467,17,0.276470588235294,"CS",2005
2680,52,26,3691743,9,0,0,0.000171973381670997,2288.76927740063,5,0.393617021276596,"XD",1995
18699,14,70,0,0,22840488,61,0.000378640842020104,8133.47787826404,12,0.283302063789869,"XD",1980
1787,70,18,2658813,9,0,0,0.00011762500043039,1128.14945978271,3,0.169642857142857,"XD",1990
15958,9,75,0,0,0,0,0.000310580017189938,8755.82767678546,8,0.128846153846154,"XD",1965
4367,60,35,4464818,10,0,0,0.000338604732876536,6878.10492136682,13,0.235537190082645,"CS",1985
4917,42,37,1270484,8,0,0,0.000160320808050272,313.31169518227,3,0.0234375,"BIO",1980
14094,55,76,0,0,0,0,0.000179937022042285,0,1,0.0159235668789809,"BIO",1975
1097,40,18,0,0,0,0,0.000227735182221674,4950.40892391244,8,0.119565217391304,"CS",2005
6148,55,44,540835,1,0,0,0.000349673788437889,17732.3498709741,6,0.25487012987013,"XD",1985
166,1,8,0,0,0,0,0.000167118734023911,3867,2,0.0384615384615385,"CS",1985
8841,1,34,0,0,5644094,13,0.000155728161719836,412.587769767231,4,0.160655737704918,"XD",2000
6116,38,48,4240973,11,0,0,0.000452565603464623,9964.56974305052,13,0.0666666666666667,"BIO",1985
3819,70,25,6191625,9,0,0,0.000370539349105962,5531.30717679233,15,0.245283018867925,"XD",1990
1498,42,11,3531038,6,0,0,0.000338021553685746,9062.21785082197,11,0.472972972972973,"XD",1995
673,9,26,0,0,0,0,0.000203411439740676,1099.58317327583,6,0.137254901960784,"BIO",2005
1309,29,11,0,0,0,0,0.000167716991896557,60.5976270286842,6,0.114285714285714,"CS",2005
2389,20,25,15492825,16,0,0,9.11691522683178e-05,385.800163145078,2,0.171428571428571,"XD",1975
17326,19,56,16598560,6,4444834,22,0.000845272253398813,47869.8332827717,29,0.203065134099617,"XD",1990
5965,48,38,11228845,11,0,0,0.000176610336253733,2576.37898901501,6,0.191919191919192,"XD",1990
55053,30,71,12242226,20,0,0,0.000571632240394867,28023.982726974,19,0.178247734138973,"XD",1980
10747,9,58,4316405,4,44967330,94,0.000224489652844034,2537.45963635839,7,0.177083333333333,"XD",1985
1243,55,18,0,0,0,0,0,0,0,0.116279069767442,"BIO",1995
10427,55,62,1693399,5,0,0,0.000313753487043409,6150.29983303122,5,0.153392330383481,"BIO",1985
2563,42,35,0,0,0,0,0.000128313227436202,506.676757042617,3,0.0384615384615385,"BIO",1985
3252,20,31,951289,4,0,0,0.000156240846435797,1088.87482179242,5,0.0827586206896552,"CS",1985
2159,13,20,295942,2,0,0,0.000252771345618599,3276.98823706069,10,0.525,"XD",2005
35475,34,117,0,0,4122240,19,0.000170293933578239,1255.35509742169,4,0.144420131291028,"XD",1980
1875,68,21,0,0,0,0,0.000108745226609846,283.007245604635,2,0.0333333333333333,"BIO",1995
6804,63,43,1418882,9,0,0,0.000142265896789715,1030.73219131398,4,0.0506329113924051,"CS",1985
2392,60,24,759610,3,0,0,0.000367676239212456,7370.44451526656,15,0.205882352941176,"CS",1995
11725,42,62,15329091,28,0,0,0.000159610125659653,2298.6872757489,4,0.104575163398693,"XD",1970
2008,29,25,813957,3,0,0,0.000209283835784169,2227.77228918299,8,0.191011235955056,"CS",1995
546,26,20,0,0,0,0,6.51082443954241e-05,0,1,0.0681818181818182,"BIO",2005
10897,14,55,1205481,3,0,0,0.000118204775643795,263.014145443767,3,0.153631284916201,"XD",1980
884,38,16,0,0,0,0,0,0,0,0.0256410256410256,"BIO",1985
467,11,9,0,0,0,0,0,0,0,0.0555555555555556,"BIO",2005
705,6,14,136334,1,0,0,5.78082638432183e-05,0,1,0,"CS",2005
3597,19,22,0,0,0,0,0.000121797387476758,383.306628136787,3,0.142857142857143,"BIO",1985
1601,40,18,771375,4,0,1,0.000324793341435495,1571.36038889776,15,0.142857142857143,"CS",2005
6203,29,41,15887771,8,0,0,0.000125168321544897,214.117774525428,4,0.197530864197531,"CS",1985
1160,70,16,0,0,0,0,0.000108626596540512,273.898696348714,2,0.0347826086956522,"CS",1975
4584,34,40,2699170,5,1952793,8,7.29114213029726e-05,0,1,0.0518518518518519,"BIO",1990
6648,15,43,694572904,17,0,0,0.000272100099745092,6668.81728825704,9,0.220630372492837,"CS",1970
3424,26,24,9625,1,0,0,0.000260983401551035,1134.66372183912,8,0.0927835051546392,"BIO",1995
3226,42,31,0,0,3916173,18,6.68673113451443e-05,0,1,0.381526104417671,"XD",1995
15219,13,62,1284954,3,0,0,0.000175168932416886,3867,2,0.0730769230769231,"CS",1985
9865,30,57,24050455,60,115445,1,0.000256410256410256,0,1,0.0413793103448276,"BIO",1975
1454,70,15,0,0,0,0,0,0,0,0.137931034482759,"CS",2000
1326,1,18,0,0,364627,2,0,0,0,0.185185185185185,"BIO",2005
35801,60,93,3316703,4,1542915,8,0.000205180834941979,2596.05911100034,7,0.298360655737705,"XD",1990
7246,13,17,294400,3,0,0,0.000337523151589062,6100.64272387445,13,0.193396226415094,"CS",2005
1463,7,19,0,0,2721941,3,8.31141913566023e-05,167.488653715425,2,0.73469387755102,"XD",2005
386,30,12,0,0,0,0,0,0,0,0,"BIO",2005
141,1,5,4595258,6,0,0,6.00686846700787e-05,0,1,0,"CS",2000
3339,34,31,0,0,0,0,0.000423357545365849,10452.4542000067,17,0.11875,"CS",1990
2679,6,28,0,0,0,0,9.63295688370082e-05,29.0884448443565,3,0.104838709677419,"CS",1995
8605,14,49,6671368,13,0,0,0.000262122012051708,1562.68067740037,8,0.15929203539823,"BIO",1980
11114,26,62,11014388,22,3035541,10,0.000357366095038191,16833.1327935004,11,0.0982142857142857,"XD",1965
7214,48,50,11712210,25,560127,3,0.000329513648787078,9154.72781721246,13,0.122448979591837,"XD",1985
6074,56,39,0,0,0,0,0.000199007591282879,6069.36649724256,5,0.217391304347826,"XD",1985
9751,9,35,2805292,5,0,0,0.000244112681405462,2261.53827330806,10,0.0701754385964912,"CS",1990
2481,5,21,332920,1,0,0,7.21059032870624e-05,0,1,0.160714285714286,"BIO",1975
10275,5,44,0,0,0,0,0.000129486563628693,3753.98620793056,3,0.131868131868132,"BIO",1985
129,48,8,182382,1,0,0,8.51144812962674e-05,191.307902008119,2,0.4,"XD",2000
19511,1,65,3997905,13,0,0,0.000239943108393014,2928.39588012204,9,0.172185430463576,"CS",2000
3160,6,22,143576,1,0,0,0.000239614464902049,2663.02181553044,10,0.161290322580645,"CS",2005
3926,50,17,0,0,0,0,0.00022532212995999,1953.11246997437,6,0.24822695035461,"BIO",1995
6619,20,42,25988024,11,0,0,0.000129203207711595,268.423201657576,4,0.283950617283951,"CS",1980
12208,19,58,0,0,0,0,0.000167221940799535,3608.51667756688,4,0.104330708661417,"XD",1985
1115,18,12,0,0,314850,2,0.000210661223200636,8191.41253234826,4,0.0697674418604651,"BIO",2005
12924,34,62,0,0,0,0,0.00015859739413393,146.175948764216,3,0.053639846743295,"BIO",1970
11428,20,59,5713072,13,0,0,0.000422541650714773,7931.35646019604,17,0.112994350282486,"XD",1980
15924,11,56,18893527,36,7344707,28,0.000496833760898724,14591.2092051379,21,0.104089219330855,"XD",1970
2089,1,21,190145,3,0,0,0.000169894644365252,437.34899145071,5,0.350877192982456,"BIO",2000
3015,14,32,545058,2,4980402,13,0,0,0,0.0982142857142857,"BIO",1995
102,60,7,257977,2,760141,4,0.000543100747760341,32049.4418157546,18,0.861751152073733,"XD",1990
892,34,13,0,0,485280,6,0,0,0,0.12,"BIO",1990
